league,season,date,stage,knockout,decided_by,event_id,home,away,home_id,away_id,home_score,away_score,provider,home_ml,draw_ml,away_ml,over_under,over_odds,under_odds
ger.1,2023,2023-12-09T14:30Z,2023-24-german-bundesliga,False,regulation,677705,FCU,BMG,598,268,3,1,Bet365,105,240.0,260,4.5,500.0,-769.0
ger.1,2023,2023-12-09T14:30Z,2023-24-german-bundesliga,False,regulation,677709,WOB,SCF,138,126,0,1,Bet365,115,260.0,220,4.5,500.0,-769.0
ger.1,2023,2023-12-09T17:30Z,2023-24-german-bundesliga,False,regulation,677708,DOR,RBL,124,11420,2,3,Bet365,160,300.0,140,4.5,250.0,-333.0
ger.1,2023,2023-12-10T14:30Z,2023-24-german-bundesliga,False,regulation,677704,VFB,B04,134,131,1,1,Bet365,188,250.0,138,4.5,350.0,-455.0
ger.1,2023,2023-12-10T16:30Z,2023-24-german-bundesliga,False,regulation,677706,KOE,M05,122,2950,0,0,Bet365,163,250.0,160,4.5,500.0,-714.0
ger.1,2023,2023-12-15T19:30Z,2023-24-german-bundesliga,False,regulation,677712,BMG,SVW,268,137,2,2,Bet365,110,280.0,210,4.5,333.0,-400.0
ger.1,2023,2023-12-16T14:30Z,2023-24-german-bundesliga,False,regulation,677710,M05,HDH,2950,6418,0,1,Bet365,-143,320.0,350,4.5,400.0,-500.0
ger.1,2023,2023-12-16T14:30Z,2023-24-german-bundesliga,False,regulation,677711,FCA,DOR,3841,124,1,1,Bet365,200,300.0,110,4.5,275.0,-333.0
ger.1,2023,2023-12-16T14:30Z,2023-24-german-bundesliga,False,regulation,677715,SVD,WOB,3812,138,0,1,Bet365,275,275.0,-110,4.5,450.0,-714.0
ger.1,2023,2023-12-16T14:30Z,2023-24-german-bundesliga,False,regulation,677718,BOC,FCU,121,598,3,0,Bet365,155,240.0,170,4.5,600.0,-909.0
ger.1,2023,2023-12-16T17:30Z,2023-24-german-bundesliga,False,regulation,677717,RBL,TSG,11420,7911,3,1,Bet365,-300,475.0,700,4.5,200.0,-250.0
ger.1,2023,2023-12-17T14:30Z,2023-24-german-bundesliga,False,regulation,677716,SCF,KOE,126,122,2,0,Bet365,-118,260.0,320,4.5,500.0,-769.0
ger.1,2023,2023-12-17T16:30Z,2023-24-german-bundesliga,False,regulation,677713,B04,SGE,131,125,3,0,Bet365,-400,500.0,900,4.5,250.0,-333.0
ger.1,2023,2023-12-17T18:30Z,2023-24-german-bundesliga,False,regulation,677714,MUN,VFB,132,134,3,0,Bet365,-175,425.0,350,4.5,200.0,-250.0
ger.1,2023,2023-12-19T17:30Z,2023-24-german-bundesliga,False,regulation,677724,SVW,RBL,137,11420,1,1,Bet365,400,350.0,-188,4.5,240.0,-303.0
ger.1,2023,2023-12-19T19:30Z,2023-24-german-bundesliga,False,regulation,677722,DOR,M05,124,2950,1,1,Bet365,-175,375.0,375,4.5,275.0,-333.0
ger.1,2023,2023-12-19T19:30Z,2023-24-german-bundesliga,False,regulation,677725,TSG,SVD,7911,3812,3,3,Bet365,-200,375.0,475,4.5,333.0,-455.0
ger.1,2023,2023-12-20T17:30Z,2023-24-german-bundesliga,False,regulation,677720,FCU,KOE,598,122,2,0,Bet365,-125,280.0,320,4.5,500.0,-769.0
ger.1,2023,2023-12-20T19:30Z,2023-24-german-bundesliga,False,regulation,677719,HDH,SCF,6418,126,3,2,Bet365,210,250.0,125,4.5,550.0,-769.0
ger.1,2023,2023-12-20T19:30Z,2023-24-german-bundesliga,False,regulation,677721,WOB,MUN,138,132,1,2,Bet365,450,400.0,-200,4.5,275.0,-345.0
ger.1,2023,2023-12-20T19:30Z,2023-24-german-bundesliga,False,regulation,677723,B04,BOC,131,121,4,0,Bet365,-450,600.0,1000,4.5,240.0,-303.0
ger.1,2023,2023-12-20T19:30Z,2023-24-german-bundesliga,False,regulation,677726,VFB,FCA,134,3841,3,0,Bet365,-275,425.0,700,4.5,300.0,-400.0
ger.1,2023,2023-12-20T19:30Z,2023-24-german-bundesliga,False,regulation,677727,SGE,BMG,125,268,2,1,Bet365,-143,320.0,333,4.5,350.0,-455.0
ger.1,2023,2024-01-12T19:30Z,2023-24-german-bundesliga,False,regulation,677732,MUN,TSG,132,7911,3,0,Bet365,-901,900.0,1800,4.5,120.0,-149.0
ger.1,2023,2024-01-13T14:30Z,2023-24-german-bundesliga,False,regulation,677729,SCF,FCU,126,598,0,0,Bet365,110,230.0,275,4.5,700.0,-909.0
ger.1,2023,2024-01-13T14:30Z,2023-24-german-bundesliga,False,regulation,677730,RBL,SGE,11420,125,0,1,Bet365,-250,375.0,650,4.5,333.0,-455.0
ger.1,2023,2024-01-13T14:30Z,2023-24-german-bundesliga,False,regulation,677734,M05,WOB,2950,138,1,1,Bet365,100,240.0,280,4.5,600.0,-769.0
ger.1,2023,2024-01-13T14:30Z,2023-24-german-bundesliga,False,regulation,677735,KOE,HDH,122,6418,1,1,Bet365,100,260.0,275,4.5,400.0,-588.0
ger.1,2023,2024-01-13T14:30Z,2023-24-german-bundesliga,False,regulation,677736,FCA,B04,3841,131,0,1,Bet365,425,375.0,-200,4.5,300.0,-400.0
ger.1,2023,2024-01-13T17:30Z,2023-24-german-bundesliga,False,regulation,677728,SVD,DOR,3812,124,0,3,Bet365,350,333.0,-163,4.5,250.0,-333.0
ger.1,2023,2024-01-14T14:30Z,2023-24-german-bundesliga,False,regulation,677731,BOC,SVW,121,137,1,1,Bet365,110,260.0,225,4.5,400.0,-500.0
ger.1,2023,2024-01-14T16:30Z,2023-24-german-bundesliga,False,regulation,677733,BMG,VFB,268,134,3,1,Bet365,275,280.0,-110,4.5,350.0,-455.0
ger.1,2023,2024-01-20T14:30Z,2023-24-german-bundesliga,False,regulation,677737,SCF,TSG,126,7911,3,2,Bet365,-105,300.0,250,4.5,333.0,-455.0
ger.1,2023,2024-01-20T14:30Z,2023-24-german-bundesliga,False,regulation,677742,KOE,DOR,122,124,0,4,Bet365,260,300.0,-118,4.5,275.0,-345.0
ger.1,2023,2024-01-20T14:30Z,2023-24-german-bundesliga,False,regulation,677743,HDH,WOB,6418,138,1,1,Bet365,180,240.0,155,4.5,550.0,-769.0
ger.1,2023,2024-01-20T14:30Z,2023-24-german-bundesliga,False,regulation,677744,BOC,VFB,121,134,1,0,Bet365,320,300.0,-133,4.5,400.0,-588.0
ger.1,2023,2024-01-20T14:30Z,2023-24-german-bundesliga,False,regulation,677745,SVD,SGE,3812,125,2,2,Bet365,250,250.0,105,4.5,600.0,-1250.0
ger.1,2023,2024-01-20T17:30Z,2023-24-german-bundesliga,False,regulation,677738,RBL,B04,11420,131,2,3,Bet365,140,300.0,160,4.5,333.0,-400.0
ger.1,2023,2024-01-21T14:30Z,2023-24-german-bundesliga,False,regulation,677739,MUN,SVW,132,137,0,1,Bet365,-1099,1000.0,2200,4.5,130.0,-161.0
ger.1,2023,2024-01-21T16:30Z,2023-24-german-bundesliga,False,regulation,677740,BMG,FCA,268,3841,1,2,Bet365,-125,300.0,300,4.5,333.0,-400.0
ger.1,2023,2024-01-24T19:30Z,2023-24-german-bundesliga,False,regulation,677692,MUN,FCU,132,598,1,0,Bet365,-800,700.0,1800,4.5,163.0,-200.0
ger.1,2023,2024-01-26T19:30Z,2023-24-german-bundesliga,False,regulation,677753,SGE,M05,125,2950,1,0,Bet365,120,230.0,240,4.5,700.0,-1250.0
ger.1,2023,2024-01-27T14:30Z,2023-24-german-bundesliga,False,regulation,677748,FCA,MUN,3841,132,2,3,Bet365,700,475.0,-333,4.5,175.0,-227.0
ger.1,2023,2024-01-27T14:30Z,2023-24-german-bundesliga,False,regulation,677749,VFB,RBL,134,11420,5,2,Bet365,155,275.0,160,4.5,333.0,-500.0
ger.1,2023,2024-01-27T14:30Z,2023-24-german-bundesliga,False,regulation,677750,TSG,HDH,7911,6418,1,1,Bet365,-143,320.0,350,4.5,275.0,-345.0
ger.1,2023,2024-01-27T14:30Z,2023-24-german-bundesliga,False,regulation,677751,SVW,SCF,137,126,3,1,Bet365,140,240.0,190,4.5,500.0,-769.0
ger.1,2023,2024-01-27T14:30Z,2023-24-german-bundesliga,False,regulation,677752,WOB,KOE,138,122,1,1,Bet365,-143,300.0,375,4.5,500.0,-769.0
ger.1,2023,2024-01-27T17:30Z,2023-24-german-bundesliga,False,regulation,677747,B04,BMG,131,268,0,0,Bet365,-450,550.0,1100,4.5,163.0,-200.0
ger.1,2023,2024-01-28T14:30Z,2023-24-german-bundesliga,False,regulation,677746,FCU,SVD,598,3812,1,0,Bet365,-143,275.0,400,4.5,600.0,-769.0
ger.1,2023,2024-01-28T16:30Z,2023-24-german-bundesliga,False,regulation,677754,DOR,BOC,124,121,3,1,Bet365,-275,450.0,600,4.5,200.0,-250.0
ger.1,2023,2024-02-02T19:30Z,2023-24-german-bundesliga,False,regulation,677756,HDH,DOR,6418,124,0,0,Bet365,200,333.0,100,4.5,240.0,-303.0
ger.1,2023,2024-02-03T14:30Z,2023-24-german-bundesliga,False,regulation,677755,BOC,FCA,121,3841,1,1,Bet365,130,240.0,210,4.5,400.0,-588.0
ger.1,2023,2024-02-03T14:30Z,2023-24-german-bundesliga,False,regulation,677758,M05,SVW,2950,137,0,1,Bet365,105,240.0,275,4.5,600.0,-769.0
ger.1,2023,2024-02-03T14:30Z,2023-24-german-bundesliga,False,regulation,677759,MUN,BMG,132,268,3,1,Bet365,-699,900.0,1200,4.5,110.0,-137.0
ger.1,2023,2024-02-03T14:30Z,2023-24-german-bundesliga,False,regulation,677761,SCF,VFB,126,134,1,3,Bet365,220,250.0,120,4.5,550.0,-769.0
ger.1,2023,2024-02-03T14:30Z,2023-24-german-bundesliga,False,regulation,677762,SVD,B04,3812,131,0,2,Bet365,850,475.0,-350,4.5,333.0,-455.0
ger.1,2023,2024-02-03T17:30Z,2023-24-german-bundesliga,False,regulation,677757,KOE,SGE,122,125,2,0,Bet365,190,220.0,145,4.5,700.0,-1250.0
ger.1,2023,2024-02-04T14:30Z,2023-24-german-bundesliga,False,regulation,677763,WOB,TSG,138,7911,2,2,Bet365,110,275.0,220,4.5,333.0,-455.0
ger.1,2023,2024-02-04T16:30Z,2023-24-german-bundesliga,False,regulation,677760,RBL,FCU,11420,598,2,0,Bet365,-275,450.0,700,4.5,333.0,-500.0
ger.1,2023,2024-02-07T17:30Z,2023-24-german-bundesliga,False,regulation,677741,M05,FCU,2950,598,1,1,Bet365,100,240.0,280,4.5,800.0,-1250.0
ger.1,2023,2024-02-09T19:30Z,2023-24-german-bundesliga,False,regulation,677769,DOR,SCF,124,126,3,0,Bet365,-222,400.0,450,4.5,250.0,-303.0
ger.1,2023,2024-02-10T14:30Z,2023-24-german-bundesliga,False,regulation,677765,SVW,HDH,137,6418,1,2,Bet365,-120,280.0,320,4.5,400.0,-588.0
ger.1,2023,2024-02-10T14:30Z,2023-24-german-bundesliga,False,regulation,677766,FCA,RBL,3841,11420,2,2,Bet365,320,320.0,-143,4.5,250.0,-333.0
ger.1,2023,2024-02-10T14:30Z,2023-24-german-bundesliga,False,regulation,677767,SGE,BOC,125,121,1,1,Bet365,-133,275.0,350,4.5,450.0,-769.0
ger.1,2023,2024-02-10T14:30Z,2023-24-german-bundesliga,False,regulation,677768,BMG,SVD,268,3812,0,0,Bet365,-150,333.0,375,4.5,400.0,-588.0
ger.1,2023,2024-02-10T14:30Z,2023-24-german-bundesliga,False,regulation,677771,FCU,WOB,598,138,1,0,Bet365,125,230.0,225,4.5,700.0,-909.0
ger.1,2023,2024-02-10T17:30Z,2023-24-german-bundesliga,False,regulation,677770,B04,MUN,131,132,3,0,Bet365,130,250.0,188,4.5,450.0,-588.0
ger.1,2023,2024-02-11T14:30Z,2023-24-german-bundesliga,False,regulation,677772,VFB,M05,134,2950,3,1,Bet365,-200,350.0,600,4.5,400.0,-714.0
ger.1,2023,2024-02-11T16:30Z,2023-24-german-bundesliga,False,regulation,677764,TSG,KOE,7911,122,1,1,Bet365,-138,280.0,375,4.5,350.0,-500.0
ger.1,2023,2024-02-16T19:30Z,2023-24-german-bundesliga,False,regulation,677774,KOE,SVW,122,137,0,1,Bet365,138,230.0,200,4.5,600.0,-1000.0
ger.1,2023,2024-02-17T14:30Z,2023-24-german-bundesliga,False,regulation,677773,HDH,B04,6418,131,1,2,Bet365,550,425.0,-250,4.5,300.0,-400.0
ger.1,2023,2024-02-17T14:30Z,2023-24-german-bundesliga,False,regulation,677775,M05,FCA,2950,3841,1,0,Bet365,-110,260.0,300,4.5,500.0,-909.0
ger.1,2023,2024-02-17T14:30Z,2023-24-german-bundesliga,False,regulation,677778,SVD,VFB,3812,134,1,2,Bet365,500,375.0,-200,4.5,333.0,-455.0
ger.1,2023,2024-02-17T14:30Z,2023-24-german-bundesliga,False,regulation,677779,TSG,FCU,7911,598,0,1,Bet365,-118,260.0,300,4.5,400.0,-714.0
ger.1,2023,2024-02-17T14:30Z,2023-24-german-bundesliga,False,regulation,677781,WOB,DOR,138,124,1,1,Bet365,230,300.0,105,4.5,300.0,-455.0
ger.1,2023,2024-02-17T17:30Z,2023-24-german-bundesliga,False,regulation,677776,RBL,BMG,11420,268,2,0,Bet365,-333,475.0,750,4.5,240.0,-303.0
ger.1,2023,2024-02-18T14:30Z,2023-24-german-bundesliga,False,regulation,677777,SCF,SGE,126,125,3,3,Bet365,145,240.0,190,4.5,550.0,-769.0
ger.1,2023,2024-02-18T16:30Z,2023-24-german-bundesliga,False,regulation,677780,BOC,MUN,121,132,3,2,Bet365,550,475.0,-250,4.5,240.0,-333.0
ger.1,2023,2024-02-23T19:30Z,2023-24-german-bundesliga,False,regulation,677783,B04,M05,131,2950,2,1,Bet365,-350,500.0,800,4.5,333.0,-455.0
ger.1,2023,2024-02-24T14:30Z,2023-24-german-bundesliga,False,regulation,677782,FCU,HDH,598,6418,2,2,Bet365,-118,260.0,320,4.5,600.0,-1000.0
ger.1,2023,2024-02-24T14:30Z,2023-24-german-bundesliga,False,regulation,677785,BMG,BOC,268,121,5,2,Bet365,110,280.0,230,4.5,350.0,-500.0
ger.1,2023,2024-02-24T14:30Z,2023-24-german-bundesliga,False,regulation,677789,SVW,SVD,137,3812,1,1,Bet365,-143,320.0,333,4.5,400.0,-588.0
ger.1,2023,2024-02-24T14:30Z,2023-24-german-bundesliga,False,regulation,677790,VFB,KOE,134,122,1,1,Bet365,-300,450.0,750,4.5,333.0,-455.0
ger.1,2023,2024-02-24T17:30Z,2023-24-german-bundesliga,False,regulation,677788,MUN,RBL,132,11420,2,1,Bet365,-125,350.0,280,4.5,220.0,-278.0
ger.1,2023,2024-02-25T14:30Z,2023-24-german-bundesliga,False,regulation,677786,SGE,WOB,125,138,2,2,Bet365,145,240.0,190,4.5,550.0,-769.0
ger.1,2023,2024-02-25T16:30Z,2023-24-german-bundesliga,False,regulation,677784,DOR,TSG,124,7911,2,3,Bet365,-225,425.0,475,4.5,138.0,-175.0
ger.1,2023,2024-02-25T18:30Z,2023-24-german-bundesliga,False,regulation,677787,FCA,SCF,3841,126,2,1,Bet365,130,260.0,188,4.5,400.0,-588.0
ger.1,2023,2024-03-01T19:30Z,2023-24-german-bundesliga,False,regulation,677792,SCF,MUN,126,132,2,2,Bet365,500,400.0,-225,4.5,300.0,-345.0
ger.1,2023,2024-03-02T14:30Z,2023-24-german-bundesliga,False,regulation,677791,M05,BMG,2950,268,1,1,Bet365,-110,260.0,300,4.5,500.0,-769.0
ger.1,2023,2024-03-02T14:30Z,2023-24-german-bundesliga,False,regulation,677793,SVD,FCA,3812,3841,0,6,Bet365,250,260.0,105,4.5,450.0,-714.0
ger.1,2023,2024-03-02T14:30Z,2023-24-german-bundesliga,False,regulation,677795,HDH,SGE,6418,125,1,2,Bet365,190,230.0,140,4.5,550.0,-769.0
ger.1,2023,2024-03-02T14:30Z,2023-24-german-bundesliga,False,regulation,677798,FCU,DOR,598,124,0,2,Bet365,220,260.0,110,4.5,400.0,-588.0
ger.1,2023,2024-03-02T14:30Z,2023-24-german-bundesliga,False,regulation,677799,BOC,RBL,121,11420,1,4,Bet365,350,350.0,-154,4.5,275.0,-345.0
ger.1,2023,2024-03-02T17:30Z,2023-24-german-bundesliga,False,regulation,677796,WOB,VFB,138,134,2,3,Bet365,220,240.0,120,4.5,400.0,-588.0
ger.1,2023,2024-03-03T14:30Z,2023-24-german-bundesliga,False,regulation,677797,KOE,B04,122,131,0,2,Bet365,750,450.0,-275,4.5,350.0,-500.0
ger.1,2023,2024-03-03T16:30Z,2023-24-german-bundesliga,False,regulation,677794,TSG,SVW,7911,137,2,1,Bet365,-110,320.0,250,4.5,275.0,-345.0
ger.1,2023,2024-03-08T19:30Z,2023-24-german-bundesliga,False,regulation,677800,VFB,FCU,134,598,2,0,Bet365,-222,375.0,550,4.5,400.0,-714.0
ger.1,2023,2024-03-09T14:30Z,2023-24-german-bundesliga,False,regulation,677802,RBL,SVD,11420,3812,2,0,Bet365,-901,800.0,2000,4.5,175.0,-227.0
ger.1,2023,2024-03-09T14:30Z,2023-24-german-bundesliga,False,regulation,677804,MUN,M05,132,2950,8,1,Bet365,-500,600.0,1200,4.5,220.0,-303.0
ger.1,2023,2024-03-09T14:30Z,2023-24-german-bundesliga,False,regulation,677805,FCA,HDH,3841,6418,1,0,Bet365,-154,350.0,350,4.5,300.0,-400.0
ger.1,2023,2024-03-09T14:30Z,2023-24-german-bundesliga,False,regulation,677808,BMG,KOE,268,122,3,3,Bet365,-125,275.0,333,4.5,500.0,-769.0
ger.1,2023,2024-03-09T17:30Z,2023-24-german-bundesliga,False,regulation,677803,SVW,DOR,137,124,1,2,Bet365,260,350.0,-125,4.5,250.0,-303.0
ger.1,2023,2024-03-10T14:30Z,2023-24-german-bundesliga,False,regulation,677801,BOC,SCF,121,126,1,2,Bet365,145,250.0,175,4.5,500.0,-769.0
ger.1,2023,2024-03-10T16:30Z,2023-24-german-bundesliga,False,regulation,677806,SGE,TSG,125,7911,3,1,Bet365,100,280.0,240,4.5,400.0,-588.0
ger.1,2023,2024-03-10T18:30Z,2023-24-german-bundesliga,False,regulation,677807,B04,WOB,131,138,2,0,Bet365,-350,450.0,900,4.5,350.0,-588.0
ger.1,2023,2024-03-15T19:30Z,2023-24-german-bundesliga,False,regulation,677811,KOE,RBL,122,11420,1,5,Bet365,550,375.0,-222,4.5,333.0,-455.0
ger.1,2023,2024-03-16T14:30Z,2023-24-german-bundesliga,False,regulation,677809,HDH,BMG,6418,268,1,1,Bet365,155,260.0,163,4.5,400.0,-588.0
ger.1,2023,2024-03-16T14:30Z,2023-24-german-bundesliga,False,regulation,677810,WOB,FCA,138,3841,1,3,Bet365,120,250.0,210,4.5,400.0,-588.0
ger.1,2023,2024-03-16T14:30Z,2023-24-german-bundesliga,False,regulation,677812,FCU,SVW,598,137,2,1,Bet365,110,240.0,275,4.5,550.0,-909.0
ger.1,2023,2024-03-16T14:30Z,2023-24-german-bundesliga,False,regulation,677813,M05,BOC,2950,121,2,0,Bet365,-125,300.0,320,4.5,400.0,-588.0
ger.1,2023,2024-03-16T14:30Z,2023-24-german-bundesliga,False,regulation,677816,SVD,MUN,3812,132,2,5,Bet365,1600,850.0,-800,4.5,130.0,-161.0
ger.1,2023,2024-03-16T17:30Z,2023-24-german-bundesliga,False,regulation,677817,TSG,VFB,7911,134,0,3,Bet365,320,333.0,-138,4.5,220.0,-278.0
ger.1,2023,2024-03-17T14:30Z,2023-24-german-bundesliga,False,regulation,677815,SCF,B04,126,131,2,3,Bet365,550,350.0,-200,4.5,400.0,-500.0
ger.1,2023,2024-03-17T16:30Z,2023-24-german-bundesliga,False,regulation,677814,DOR,SGE,124,125,3,1,Bet365,-154,333.0,375,4.5,240.0,-333.0
ger.1,2023,2024-03-30T14:30Z,2023-24-german-bundesliga,False,regulation,677818,SGE,FCU,125,598,0,0,Bet365,-110,260.0,320,4.5,600.0,-1250.0
ger.1,2023,2024-03-30T14:30Z,2023-24-german-bundesliga,False,regulation,677819,BMG,SCF,268,126,0,3,Bet365,110,260.0,240,4.5,400.0,-588.0
ger.1,2023,2024-03-30T14:30Z,2023-24-german-bundesliga,False,regulation,677820,B04,TSG,131,7911,2,1,Bet365,-549,700.0,1100,4.5,163.0,-200.0
ger.1,2023,2024-03-30T14:30Z,2023-24-german-bundesliga,False,regulation,677822,RBL,M05,11420,2950,0,0,Bet365,-275,450.0,650,4.5,220.0,-278.0
ger.1,2023,2024-03-30T14:30Z,2023-24-german-bundesliga,False,regulation,677823,SVW,WOB,137,138,0,2,Bet365,163,250.0,160,4.5,450.0,-769.0
ger.1,2023,2024-03-30T17:30Z,2023-24-german-bundesliga,False,regulation,677825,MUN,DOR,132,124,0,2,Bet365,-300,550.0,550,4.5,130.0,-161.0
ger.1,2023,2024-03-31T13:30Z,2023-24-german-bundesliga,False,regulation,677824,FCA,KOE,3841,122,1,1,Bet365,-154,320.0,375,4.5,350.0,-500.0
ger.1,2023,2024-03-31T15:30Z,2023-24-german-bundesliga,False,regulation,677826,VFB,HDH,134,6418,3,3,Bet365,-333,475.0,800,4.5,240.0,-278.0
ger.1,2023,2024-03-31T17:30Z,2023-24-german-bundesliga,False,regulation,677821,BOC,SVD,121,3812,2,2,Bet365,-222,350.0,500,4.5,300.0,-455.0
ger.1,2023,2024-04-05T18:30Z,2023-24-german-bundesliga,False,regulation,677832,SGE,SVW,125,137,1,1,Bet365,-133,280.0,333,4.5,350.0,-500.0
ger.1,2023,2024-04-06T13:30Z,2023-24-german-bundesliga,False,regulation,677827,HDH,MUN,6418,132,3,2,Bet365,550,475.0,-250,4.5,200.0,-250.0
ger.1,2023,2024-04-06T13:30Z,2023-24-german-bundesliga,False,regulation,677828,KOE,BOC,122,121,2,1,Bet365,125,250.0,210,4.5,450.0,-714.0
ger.1,2023,2024-04-06T13:30Z,2023-24-german-bundesliga,False,regulation,677829,FCU,B04,598,131,0,1,Bet365,425,280.0,-150,4.5,550.0,-1000.0
ger.1,2023,2024-04-06T13:30Z,2023-24-german-bundesliga,False,regulation,677831,M05,SVD,2950,3812,4,0,Bet365,-250,425.0,550,4.5,333.0,-455.0
ger.1,2023,2024-04-06T13:30Z,2023-24-german-bundesliga,False,regulation,677833,SCF,RBL,126,11420,1,4,Bet365,425,350.0,-175,4.5,250.0,-333.0
ger.1,2023,2024-04-06T16:30Z,2023-24-german-bundesliga,False,regulation,677835,DOR,VFB,124,134,0,1,Bet365,-110,320.0,250,4.5,200.0,-278.0
ger.1,2023,2024-04-07T13:30Z,2023-24-german-bundesliga,False,regulation,677834,TSG,FCA,7911,3841,3,1,Bet365,130,300.0,175,3.5,-110.0,-110.0
ger.1,2023,2024-04-07T15:30Z,2023-24-german-bundesliga,False,regulation,677830,WOB,BMG,138,268,1,3,Bet365,-110,300.0,250,4.5,350.0,-500.0
ger.1,2023,2024-04-12T18:30Z,2023-24-german-bundesliga,False,regulation,677839,FCA,FCU,3841,598,2,0,Bet365,-400,350.0,1800,2.5,-110.0,-110.0
ger.1,2023,2024-04-13T13:30Z,2023-24-german-bundesliga,False,regulation,677836,M05,TSG,2950,7911,4,1,Bet365,-118,300.0,275,2.5,-189.0,150.0
ger.1,2023,2024-04-13T13:30Z,2023-24-german-bundesliga,False,regulation,677838,BMG,DOR,268,124,1,2,Bet365,260,300.0,-110,3.5,110.0,-138.0
ger.1,2023,2024-04-13T13:30Z,2023-24-german-bundesliga,False,regulation,677840,MUN,KOE,132,122,2,0,Bet365,-400,600.0,900,3.5,-110.0,-110.0
ger.1,2023,2024-04-13T13:30Z,2023-24-german-bundesliga,False,regulation,677841,RBL,WOB,11420,138,3,0,Bet365,-303,425.0,750,3.5,100.0,-125.0
ger.1,2023,2024-04-13T13:30Z,2023-24-german-bundesliga,False,regulation,677844,BOC,HDH,121,6418,1,1,Bet365,105,275.0,240,2.5,-150.0,120.0
ger.1,2023,2024-04-13T16:30Z,2023-24-german-bundesliga,False,regulation,677843,VFB,SGE,134,125,3,0,Bet365,-222,400.0,500,3.5,110.0,-138.0
ger.1,2023,2024-04-14T13:30Z,2023-24-german-bundesliga,False,regulation,677842,SVD,SCF,3812,126,0,1,Bet365,350,300.0,-138,2.5,-150.0,120.0
ger.1,2023,2024-04-14T15:30Z,2023-24-german-bundesliga,False,regulation,677837,B04,SVW,131,137,5,0,Bet365,-500,600.0,1200,3.5,-110.0,-110.0
ger.1,2023,2024-04-19T18:30Z,2023-24-german-bundesliga,False,regulation,677849,SGE,FCA,125,3841,3,1,Bet365,-110,300.0,260,2.5,-175.0,138.0
ger.1,2023,2024-04-20T13:30Z,2023-24-german-bundesliga,False,regulation,677845,HDH,RBL,6418,11420,1,2,Bet365,500,400.0,-227,3.5,110.0,-138.0
ger.1,2023,2024-04-20T13:30Z,2023-24-german-bundesliga,False,regulation,677846,KOE,SVD,122,3812,0,2,Bet365,-200,375.0,475,2.5,-163.0,130.0
ger.1,2023,2024-04-20T13:30Z,2023-24-german-bundesliga,False,regulation,677852,TSG,BMG,7911,268,4,3,Bet365,120,300.0,190,3.5,110.0,-138.0
ger.1,2023,2024-04-20T13:30Z,2023-24-german-bundesliga,False,regulation,677853,WOB,BOC,138,121,1,0,Bet365,-120,275.0,300,2.5,-125.0,100.0
ger.1,2023,2024-04-20T16:30Z,2023-24-german-bundesliga,False,regulation,677847,FCU,MUN,598,132,1,5,Bet365,350,333.0,-154,2.5,-138.0,110.0
ger.1,2023,2024-04-21T13:30Z,2023-24-german-bundesliga,False,regulation,677851,SVW,VFB,137,134,2,1,Bet365,320,333.0,-143,2.5,-175.0,138.0
ger.1,2023,2024-04-21T15:30Z,2023-24-german-bundesliga,False,regulation,677848,DOR,B04,124,131,1,1,Bet365,160,250.0,155,2.5,-138.0,110.0
ger.1,2023,2024-04-21T17:30Z,2023-24-german-bundesliga,False,regulation,677850,SCF,M05,126,2950,1,1,Bet365,2200,-3333.0,1800,2.5,-2000.0,1000.0
ger.1,2023,2024-04-26T18:30Z,2023-24-german-bundesliga,False,regulation,677862,BOC,TSG,121,7911,3,2,Bet365,120,270.0,200,3.5,120.0,-150.0
ger.1,2023,2024-04-27T13:30Z,2023-24-german-bundesliga,False,regulation,677857,FCA,SVW,3841,137,0,3,Bet365,-125,300.0,320,2.5,-175.0,138.0
ger.1,2023,2024-04-27T13:30Z,2023-24-german-bundesliga,False,regulation,677858,MUN,SGE,132,125,2,1,Bet365,-250,425.0,600,3.5,-110.0,-110.0
ger.1,2023,2024-04-27T13:30Z,2023-24-german-bundesliga,False,regulation,677859,RBL,DOR,11420,124,4,1,Bet365,-150,320.0,375,3.5,100.0,-125.0
ger.1,2023,2024-04-27T13:30Z,2023-24-german-bundesliga,False,regulation,677860,SCF,WOB,126,138,1,2,Bet365,125,260.0,200,2.5,-125.0,100.0
ger.1,2023,2024-04-27T16:30Z,2023-24-german-bundesliga,False,regulation,677855,B04,VFB,131,134,2,2,Bet365,-150,300.0,375,2.5,-175.0,138.0
ger.1,2023,2024-04-28T13:30Z,2023-24-german-bundesliga,False,regulation,677856,BMG,FCU,268,598,0,0,Bet365,120,260.0,210,2.5,-110.0,-110.0
ger.1,2023,2024-04-28T15:30Z,2023-24-german-bundesliga,False,regulation,677854,M05,KOE,2950,122,1,1,Bet365,-189,333.0,450,2.5,-138.0,110.0
ger.1,2023,2024-04-28T17:30Z,2023-24-german-bundesliga,False,regulation,677861,SVD,HDH,3812,6418,0,1,Bet365,230,275.0,105,2.5,-138.0,110.0
ger.1,2023,2024-05-03T18:30Z,2023-24-german-bundesliga,False,regulation,677869,TSG,RBL,7911,11420,1,1,Bet365,400,333.0,-175,3.5,-125.0,100.0
ger.1,2023,2024-05-04T13:30Z,2023-24-german-bundesliga,False,regulation,677866,DOR,FCA,124,3841,5,1,Bet365,-154,320.0,375,3.5,-125.0,100.0
